st, pitch, dur, keysig, timesig, fermata,
 144,  74,  2,  0,  16,  0
 200,  70,  4,  -2,  16,  0
 156,  69,  4,  1,  16,  0
 164,  69,  4,  -2,  16,  0
 216,  71,  8,  3,  16,  1
 196,  67,  4,  -3,  16,  0
 196,  74,  4,  0,  16,  0
 200,  74,  4,  0,  16,  0
 172,  75,  4,  -3,  16,  0
 176,  74,  4,  -2,  16,  0
 204,  71,  4,  3,  16,  0
 200,  70,  4,  -2,  16,  0
 168,  67,  8,  -1,  16,  0
 160,  65,  4,  0,  16,  0
 180,  67,  4,  1,  16,  0
 172,  66,  4,  2,  16,  0
 180,  69,  4,  2,  16,  0
 160,  72,  4,  0,  16,  0
 188,  69,  4,  3,  16,  0
 180,  74,  4,  1,  16,  0
 248,  72,  4,  1,  16,  0
 168,  69,  6,  2,  16,  0
 160,  67,  2,  1,  16,  0
 172,  71,  4,  1,  16,  0
 164,  61,  4,  2,  16,  0
 164,  71,  4,  -3,  16,  0
 152,  72,  4,  -2,  16,  0
 168,  69,  8,  -2,  16,  0
 126,  69,  2,  -2,  16,  0
 196,  74,  4,  0,  16,  0
 186,  77,  4,  -2,  16,  0
 176,  75,  4,  -2,  16,  0
 162,  67,  2,  0,  16,  0
 176,  69,  4,  3,  16,  0
 192,  70,  4,  -3,  16,  0
 188,  73,  4,  2,  16,  0
 176,  67,  12,  -2,  16,  1,

 158,  73,  2,  2,  16,  0
 176,  73,  8,  2,  16,  0
 160,  67,  12,  1,  16,  1,

 158,  71,  2,  3,  16,  0
 168,  64,  4,  -1,  16,  1
 172,  69,  4,  -1,  16,  0
 150,  73,  2,  2,  16,  0
 192,  72,  4,  0,  16,  1
 182,  66,  2,  1,  16,  0
 160,  69,  4,  0,  16,  0
 172,  60,  4,  0,  16,  0
 144,  71,  4,  0,  16,  0
 180,  71,  4,  1,  16,  0
 162,  70,  2,  -2,  16,  0
 192,  68,  8,  3,  16,  0
 184,  64,  4,  2,  16,  0
 164,  69,  4,  -1,  16,  0
 164,  74,  4,  2,  16,  0
 192,  64,  16,  0,  16,  1,

 176,  76,  4,  1,  16,  0
 180,  67,  4,  -4,  16,  0
 236,  69,  4,  3,  12,  0
 148,  76,  4,  1,  16,  0
 168,  64,  4,  4,  16,  1,

 152,  74,  4,  1,  16,  0
 176,  73,  4,  3,  16,  0
 236,  72,  4,  1,  12,  0
