st, pitch, dur, keysig, timesig, fermata,
 132,  71,  4,  0,  16,  0
 180,  70,  4,  -2,  16,  0
 144,  69,  2,  1,  16,  0
 148,  74,  4,  -2,  16,  0
 160,  69,  8,  -2,  16,  0
 196,  71,  4,  3,  16,  0
 176,  75,  8,  -3,  16,  1
 176,  71,  8,  0,  16,  1
 180,  75,  2,  0,  16,  0
 236,  70,  4,  -1,  12,  0
 156,  74,  4,  -3,  16,  0
 160,  69,  12,  3,  16,  1,

 160,  72,  4,  -2,  16,  0
 184,  64,  8,  3,  16,  1
 184,  72,  4,  -2,  16,  0
 152,  67,  4,  -1,  16,  0
 148,  69,  4,  0,  16,  0
 160,  62,  4,  1,  16,  0
 152,  69,  8,  2,  16,  1
 160,  71,  4,  2,  16,  0
 148,  72,  4,  0,  16,  0
 172,  73,  4,  3,  16,  0
 162,  72,  2,  1,  16,  0
 224,  67,  4,  1,  16,  0
 152,  66,  4,  2,  16,  1
 152,  67,  8,  0,  16,  1,

 150,  71,  2,  1,  16,  0
 160,  71,  4,  1,  16,  0
 148,  71,  4,  2,  16,  0
 148,  70,  4,  -3,  16,  0
 136,  72,  4,  -2,  16,  0
 158,  72,  2,  -2,  16,  0
 112,  74,  4,  -2,  16,  0
 176,  67,  8,  0,  16,  1
 164,  74,  8,  -2,  16,  0
 160,  70,  8,  -2,  16,  1
 148,  71,  4,  0,  16,  0
 160,  69,  8,  1,  16,  0
 156,  73,  4,  3,  16,  0
 172,  70,  4,  -3,  16,  0
 176,  71,  2,  2,  16,  0
 160,  72,  4,  -2,  16,  0
 144,  74,  4,  2,  16,  0
 160,  78,  4,  2,  16,  0
 148,  71,  2,  1,  16,  0
 144,  74,  4,  3,  16,  0
 152,  67,  4,  -1,  16,  0
 156,  69,  4,  -1,  16,  0
 136,  76,  4,  2,  16,  0
 176,  67,  4,  0,  16,  0
 164,  69,  4,  1,  16,  0
 140,  76,  4,  0,  16,  0
 156,  64,  4,  0,  16,  0
 190,  69,  2,  3,  16,  0
 130,  72,  2,  0,  16,  0
 168,  71,  2,  1,  16,  0
 152,  77,  2,  -2,  16,  0
 160,  67,  4,  -1,  16,  0
 182,  71,  2,  3,  16,  0
 168,  66,  4,  2,  16,  1
 142,  74,  2,  -1,  16,  0
 188,  67,  4,  0,  16,  0
 152,  71,  2,  2,  16,  0
 204,  64,  12,  4,  12,  1,

 176,  69,  4,  0,  16,  0
 156,  71,  4,  1,  16,  0
 164,  68,  4,  -4,  16,  0
 216,  73,  6,  3,  12,  0
 136,  74,  4,  1,  16,  1
 152,  68,  4,  4,  16,  0
 136,  69,  4,  1,  16,  1
 164,  74,  2,  3,  16,  0
 212,  71,  4,  1,  12,  0
