st, pitch, dur, keysig, timesig, fermata,
 214,  67,  2,  -2,  16,  0
 240,  73,  4,  3,  16,  0
 208,  71,  8,  0,  16,  1
 216,  70,  4,  0,  16,  0
 188,  72,  4,  -3,  16,  0
 192,  72,  4,  -2,  16,  0
 224,  69,  4,  3,  16,  0
 216,  67,  4,  -2,  16,  1,

 176,  72,  4,  0,  16,  0
 194,  71,  2,  1,  16,  0
 196,  64,  4,  2,  16,  0
 192,  69,  8,  1,  16,  0
 272,  67,  4,  1,  16,  0
 184,  62,  8,  2,  16,  1
 180,  71,  4,  2,  16,  0
 180,  77,  4,  -3,  16,  0
 168,  74,  4,  -2,  16,  0
 148,  69,  4,  -2,  16,  0
 212,  64,  4,  0,  16,  0
 202,  79,  4,  -2,  16,  0
 192,  72,  8,  -2,  16,  0
 174,  64,  2,  0,  16,  0
 188,  76,  2,  3,  16,  0
 208,  68,  4,  -3,  16,  0
 172,  78,  4,  2,  16,  0
 172,  71,  4,  3,  16,  0
 184,  69,  4,  -1,  16,  0
 188,  67,  4,  -1,  16,  0
 162,  76,  2,  2,  16,  0
 208,  74,  6,  0,  16,  0
 172,  74,  4,  0,  16,  0
 192,  72,  4,  0,  16,  0
 156,  74,  2,  0,  16,  0
 200,  67,  8,  1,  16,  1,

 178,  72,  2,  -1,  16,  0
 180,  71,  2,  2,  16,  0
 190,  72,  2,  1,  16,  0
 200,  75,  4,  -4,  16,  0
 256,  71,  4,  3,  12,  0
 160,  72,  8,  1,  16,  0
 168,  71,  4,  1,  16,  1,

 192,  73,  2,  3,  16,  0
