st, pitch, dur, keysig, timesig, fermata,
 140,  72,  4,  0,  16,  0
 196,  69,  4,  -2,  16,  0
 152,  71,  4,  1,  16,  0
 160,  70,  4,  -2,  16,  0
 208,  73,  8,  3,  16,  0
 192,  68,  4,  -3,  16,  0
 192,  74,  4,  0,  16,  0
 192,  74,  8,  0,  16,  1
 168,  75,  4,  -3,  16,  1
 172,  74,  4,  -2,  16,  1
 200,  73,  4,  3,  16,  0
 196,  69,  4,  -2,  16,  0
 164,  69,  4,  -1,  16,  0
 156,  64,  4,  0,  16,  0
 176,  67,  4,  1,  16,  0
 168,  67,  4,  2,  16,  0
 176,  69,  4,  2,  16,  0
 158,  71,  2,  0,  16,  0
 184,  68,  4,  3,  16,  0
 176,  74,  4,  1,  16,  0
 244,  71,  4,  1,  16,  0
 164,  67,  4,  2,  16,  0
 156,  69,  4,  1,  16,  0
 170,  72,  2,  1,  16,  0
 160,  74,  4,  2,  16,  0
 160,  72,  4,  -3,  16,  0
 148,  74,  4,  -2,  16,  0
 166,  70,  2,  -2,  16,  0
 124,  70,  2,  -2,  16,  0
 192,  74,  4,  0,  16,  0
 182,  79,  4,  -2,  16,  0
 172,  77,  4,  -2,  16,  0
 160,  69,  2,  0,  16,  0
 172,  64,  4,  3,  16,  0
 184,  70,  8,  -3,  16,  1
 184,  74,  4,  2,  16,  0
 168,  69,  8,  -2,  16,  0
 156,  71,  2,  2,  16,  0
 172,  74,  4,  2,  16,  0
 156,  69,  4,  1,  16,  0
 156,  69,  2,  3,  16,  0
 160,  65,  8,  -1,  16,  0
 168,  65,  4,  -1,  16,  1
 148,  71,  2,  2,  16,  0
 188,  71,  4,  0,  16,  0
 176,  66,  6,  1,  16,  0
 152,  71,  8,  0,  16,  1
 168,  60,  4,  0,  16,  1
 140,  72,  4,  0,  16,  0
 176,  72,  4,  1,  16,  0
 160,  72,  2,  -2,  16,  0
 190,  69,  2,  3,  16,  0
 180,  66,  4,  2,  16,  0
 160,  67,  4,  -1,  16,  0
 160,  66,  4,  2,  16,  1
 188,  65,  4,  0,  16,  0
 172,  74,  4,  1,  16,  0
 176,  67,  4,  -4,  16,  0
 228,  69,  8,  3,  12,  1
 144,  74,  4,  1,  16,  0
 164,  63,  4,  4,  16,  0
 148,  72,  4,  1,  16,  0
 172,  74,  4,  3,  16,  0
 228,  74,  8,  1,  12,  0
