st, pitch, dur, keysig, timesig, fermata,
0,  72,  4,  0,  16,  0
0,  74,  4,  -2,  16,  0
12,  74,  4,  1,  16,  0
0,  64,  4,  1,  16,  0
12,  67,  4,  -2,  16,  0
12,  67,  4,  -2,  16,  0
0,  69,  8,  3,  16,  0
0,  63,  4,  -3,  16,  0
0,  72,  4,  0,  16,  0
0,  62,  4,  -1,  12,  0
0,  72,  4,  0,  16,  0
8,  67,  4,  -1,  12,  0
12,  67,  4,  -3,  16,  0
0,  74,  4,  -2,  12,  0
0,  64,  4,  0,  16,  0
12,  73,  4,  3,  16,  0
0,  67,  4,  -1,  16,  0
0,  67,  4,  -2,  16,  0
0,  71,  4,  2,  16,  0
0,  73,  4,  3,  16,  0
12,  67,  4,  -2,  16,  0
12,  65,  4,  -1,  16,  0
12,  74,  4,  -2,  16,  0
12,  69,  4,  0,  16,  0
0,  62,  8,  -1,  12,  0
12,  67,  4,  1,  16,  0
12,  65,  4,  -1,  16,  0
12,  69,  4,  3,  16,  0
12,  69,  4,  0,  16,  0
0,  69,  4,  2,  16,  0
0,  69,  4,  2,  16,  0
0,  71,  4,  1,  16,  0
12,  69,  4,  0,  16,  0
4,  69,  4,  3,  16,  0
0,  67,  4,  1,  16,  0
4,  67,  4,  1,  16,  0
12,  67,  4,  1,  16,  0
0,  69,  4,  2,  16,  0
12,  67,  4,  0,  16,  0
12,  67,  2,  1,  16,  0
12,  71,  4,  1,  16,  0
12,  66,  2,  2,  16,  0
12,  65,  2,  -3,  16,  0
12,  70,  4,  -2,  16,  0
12,  67,  4,  -2,  16,  0
12,  74,  4,  -2,  16,  0
12,  67,  4,  0,  16,  0
12,  77,  4,  -2,  16,  0
12,  65,  4,  -1,  16,  0
0,  70,  4,  -2,  16,  0
12,  62,  2,  0,  16,  0
12,  62,  4,  1,  16,  0
12,  73,  4,  3,  16,  0
12,  66,  4,  2,  16,  0
0,  67,  4,  -3,  16,  0
12,  66,  2,  2,  16,  0
12,  67,  4,  -2,  16,  0
12,  74,  4,  2,  16,  0
12,  76,  4,  0,  16,  0
12,  71,  2,  2,  16,  0
12,  67,  4,  1,  16,  0
0,  67,  4,  -2,  12,  0
12,  69,  4,  3,  16,  0
12,  69,  4,  -1,  16,  0
12,  69,  4,  -1,  16,  0
12,  71,  4,  2,  16,  0
12,  62,  2,  2,  16,  0
12,  73,  4,  3,  16,  0
12,  64,  4,  0,  16,  0
12,  72,  4,  0,  16,  0
0,  64,  4,  1,  16,  0
0,  71,  4,  1,  16,  0
0,  76,  4,  0,  16,  0
0,  69,  4,  3,  16,  0
12,  64,  4,  0,  16,  0
0,  69,  4,  0,  16,  0
12,  76,  4,  3,  16,  0
12,  72,  4,  0,  16,  0
0,  67,  4,  1,  16,  0
0,  71,  4,  2,  16,  0
12,  70,  4,  -2,  16,  0
12,  65,  2,  -1,  16,  0
12,  66,  4,  3,  16,  0
12,  62,  4,  2,  16,  0
0,  69,  4,  -1,  16,  0
12,  64,  4,  0,  16,  0
12,  74,  4,  2,  16,  0
12,  67,  4,  -2,  16,  0
0,  64,  4,  4,  12,  0
8,  69,  4,  0,  12,  0
0,  71,  8,  0,  16,  0
12,  67,  4,  1,  16,  0
0,  72,  4,  -4,  16,  0
8,  69,  4,  3,  12,  0
12,  65,  4,  -1,  16,  0
12,  74,  4,  1,  16,  0
12,  71,  4,  4,  16,  0
12,  71,  4,  1,  16,  0
12,  69,  4,  3,  16,  0
8,  67,  4,  1,  12,  0
