st, pitch, dur, keysig, timesig, fermata,
 78,  72,  2,  0,  16,  0
 104,  67,  8,  -2,  16,  0
 92,  78,  4,  1,  16,  0
 100,  66,  4,  1,  16,  0
 96,  70,  4,  -2,  16,  0
 100,  70,  4,  -2,  16,  0
 124,  71,  4,  3,  16,  0
 108,  70,  4,  -3,  16,  0
 108,  71,  4,  0,  16,  0
 132,  64,  12,  -1,  12,  1
 112,  72,  4,  0,  16,  0
 152,  65,  4,  -1,  12,  0
 92,  72,  4,  -3,  16,  0
 128,  75,  4,  -2,  12,  0
 120,  64,  8,  0,  16,  1
 104,  69,  4,  3,  16,  0
 112,  65,  4,  -1,  16,  0
 96,  72,  4,  -2,  16,  0
 84,  73,  4,  2,  16,  0
 108,  68,  4,  3,  16,  0
 120,  69,  4,  -2,  16,  0
 100,  62,  4,  -1,  16,  0
 108,  74,  4,  -2,  16,  0
 94,  71,  2,  0,  16,  0
 144,  72,  8,  -1,  12,  0
 100,  73,  4,  1,  16,  0
 100,  70,  4,  -1,  16,  0
 88,  69,  2,  3,  16,  0
 104,  64,  4,  0,  16,  1
 92,  69,  4,  2,  16,  1
 96,  66,  8,  2,  16,  1
 116,  74,  4,  1,  16,  0
 90,  74,  2,  0,  16,  0
 104,  71,  2,  3,  16,  0
 96,  67,  8,  1,  16,  1
 136,  72,  4,  1,  16,  0
 96,  74,  4,  1,  16,  0
 96,  73,  4,  2,  16,  0
 96,  69,  4,  0,  16,  0
 92,  71,  4,  1,  16,  0
 100,  69,  4,  1,  16,  0
 90,  71,  2,  2,  16,  0
 92,  70,  4,  -3,  16,  0
 92,  77,  4,  -2,  16,  0
 104,  67,  4,  -2,  16,  1
 64,  75,  8,  -2,  16,  0
 116,  67,  4,  0,  16,  0
 100,  75,  4,  -2,  16,  0
 106,  65,  2,  -1,  16,  0
 100,  77,  4,  -2,  16,  0
 96,  69,  4,  0,  16,  0
 104,  67,  4,  1,  16,  1
 94,  73,  2,  3,  16,  0
 192,  76,  6,  2,  16,  0
 104,  67,  4,  -3,  16,  0
 96,  69,  12,  2,  16,  1
 96,  72,  8,  -2,  16,  0
 92,  78,  4,  2,  16,  0
 104,  71,  8,  0,  16,  1
 96,  73,  8,  2,  16,  0
 100,  72,  2,  1,  16,  0
 116,  74,  4,  -2,  12,  0
 92,  69,  2,  3,  16,  0
 92,  70,  2,  -1,  16,  0
 96,  74,  4,  -1,  16,  0
 88,  76,  6,  2,  16,  0
 104,  64,  4,  2,  16,  1
 112,  69,  4,  3,  16,  0
 116,  67,  4,  0,  16,  0
 102,  72,  2,  0,  16,  0
 100,  76,  4,  1,  16,  0
 108,  74,  4,  1,  16,  0
 86,  69,  2,  0,  16,  0
 86,  71,  2,  3,  16,  0
 104,  67,  4,  0,  16,  1
 80,  77,  4,  0,  16,  0
 116,  76,  4,  3,  16,  0
 84,  76,  4,  0,  16,  0
 100,  74,  4,  1,  16,  0
 84,  73,  4,  2,  16,  0
 92,  67,  4,  -2,  16,  0
 96,  67,  8,  -1,  16,  0
 124,  74,  2,  3,  16,  0
 108,  73,  4,  2,  16,  0
 92,  77,  4,  -1,  16,  0
 120,  69,  4,  0,  16,  0
 92,  68,  4,  2,  16,  0
 104,  70,  4,  -2,  16,  1
 116,  66,  4,  4,  12,  0
 140,  69,  4,  0,  12,  0
 104,  74,  2,  0,  16,  0
 100,  71,  4,  1,  16,  0
 100,  72,  4,  -4,  16,  0
 132,  69,  4,  3,  12,  0
 120,  67,  4,  -1,  16,  0
 84,  71,  4,  1,  16,  0
 98,  75,  2,  4,  16,  0
 88,  66,  4,  1,  16,  0
 98,  71,  2,  3,  16,  0
 120,  69,  8,  1,  12,  1
