st, pitch, dur, keysig, timesig, fermata,
 68,  76,  4,  0,  16,  0
 96,  70,  4,  -2,  16,  0
 80,  79,  4,  1,  16,  0
 80,  64,  8,  1,  16,  0
 84,  74,  4,  -2,  16,  0
 88,  74,  4,  -2,  16,  0
 104,  75,  8,  3,  16,  1
 92,  68,  4,  -3,  16,  0
 96,  71,  4,  0,  16,  0
 116,  69,  4,  -1,  12,  0
 96,  72,  4,  0,  16,  0
 136,  69,  4,  -1,  12,  0
 82,  74,  2,  -3,  16,  0
 108,  72,  8,  -2,  12,  0
 104,  67,  4,  0,  16,  0
 92,  73,  4,  3,  16,  0
 92,  67,  4,  -1,  16,  0
 84,  74,  4,  -2,  16,  0
 76,  74,  4,  2,  16,  0
 96,  71,  4,  3,  16,  0
 108,  70,  4,  -2,  16,  0
 92,  69,  4,  -1,  16,  0
 96,  69,  4,  -2,  16,  0
 84,  73,  4,  0,  16,  0
 128,  67,  4,  -1,  12,  0
 92,  74,  2,  1,  16,  0
 88,  69,  4,  -1,  16,  0
 76,  71,  4,  3,  16,  0
 92,  67,  4,  0,  16,  0
 80,  69,  6,  2,  16,  0
 84,  71,  4,  2,  16,  0
 100,  67,  4,  1,  16,  0
 80,  71,  4,  0,  16,  0
 96,  73,  2,  3,  16,  0
 84,  71,  2,  1,  16,  0
 104,  66,  8,  1,  16,  0
 84,  71,  4,  1,  16,  0
 84,  64,  4,  2,  16,  0
 84,  74,  4,  0,  16,  0
 80,  69,  4,  1,  16,  0
 88,  67,  4,  1,  16,  1
 86,  61,  1,  2,  16,  0
 80,  68,  4,  -3,  16,  0
 84,  74,  4,  -2,  16,  0
 92,  72,  4,  -2,  16,  0
 56,  70,  4,  -2,  16,  0
 104,  60,  4,  0,  16,  1
 92,  70,  4,  -2,  16,  0
 96,  70,  4,  -1,  16,  0
 84,  72,  4,  -2,  16,  0
 84,  67,  4,  0,  16,  0
 92,  69,  4,  1,  16,  0
 90,  74,  1,  3,  16,  0
 180,  76,  4,  2,  16,  0
 88,  62,  8,  -3,  16,  1
 86,  73,  2,  2,  16,  0
 88,  74,  4,  -2,  16,  0
 84,  73,  4,  2,  16,  0
 92,  76,  4,  0,  16,  0
 84,  78,  4,  2,  16,  0
 92,  71,  2,  1,  16,  0
 104,  69,  4,  -2,  12,  0
 80,  74,  4,  3,  16,  0
 88,  69,  2,  -1,  16,  0
 86,  76,  2,  -1,  16,  0
 78,  73,  2,  2,  16,  0
 92,  69,  4,  2,  16,  0
 100,  71,  4,  3,  16,  0
 104,  71,  6,  0,  16,  0
 92,  74,  4,  0,  16,  0
 86,  66,  2,  1,  16,  0
 100,  69,  4,  1,  16,  0
 76,  71,  4,  0,  16,  0
 76,  73,  4,  3,  16,  0
 92,  72,  4,  0,  16,  0
 68,  77,  4,  0,  16,  0
 108,  71,  4,  3,  16,  0
 72,  69,  4,  0,  16,  1
 84,  69,  4,  1,  16,  0
 76,  74,  4,  2,  16,  0
 84,  69,  4,  -2,  16,  0
 84,  65,  4,  -1,  16,  0
 112,  69,  4,  3,  16,  0
 98,  71,  2,  2,  16,  0
 84,  74,  2,  -1,  16,  0
 108,  67,  4,  0,  16,  0
 80,  69,  4,  2,  16,  0
 92,  65,  4,  -2,  16,  0
 104,  71,  4,  4,  12,  0
 124,  71,  4,  0,  12,  0
 92,  72,  4,  0,  16,  0
 92,  72,  4,  1,  16,  0
 86,  65,  2,  -4,  16,  0
 116,  73,  4,  3,  12,  0
 108,  69,  4,  -1,  16,  0
 72,  67,  4,  1,  16,  1
 88,  73,  4,  4,  16,  0
 80,  71,  2,  1,  16,  0
 88,  71,  4,  3,  16,  0
 108,  74,  6,  1,  12,  0
