st, pitch, dur, keysig, timesig, fermata,
 128,  72,  4,  0,  16,  0
 176,  72,  4,  -2,  16,  0
 140,  71,  4,  1,  16,  0
 146,  72,  2,  -2,  16,  0
 156,  70,  4,  -2,  16,  0
 192,  73,  4,  3,  16,  0
 172,  74,  4,  -3,  16,  0
 172,  69,  4,  0,  16,  0
 176,  74,  4,  0,  16,  0
 228,  72,  8,  -1,  12,  0
 152,  72,  4,  -3,  16,  0
 156,  71,  4,  3,  16,  0
 156,  70,  4,  -2,  16,  0
 176,  71,  8,  3,  16,  0
 180,  72,  4,  -2,  16,  0
 148,  69,  4,  -1,  16,  0
 144,  67,  4,  0,  16,  0
 156,  64,  4,  1,  16,  0
 148,  68,  4,  2,  16,  0
 156,  73,  4,  2,  16,  0
 144,  74,  4,  0,  16,  0
 168,  73,  4,  3,  16,  0
 160,  71,  2,  1,  16,  0
 220,  67,  4,  1,  16,  0
 148,  67,  4,  2,  16,  0
 148,  67,  4,  0,  16,  0
 148,  69,  2,  1,  16,  0
 156,  69,  4,  1,  16,  0
 144,  69,  4,  2,  16,  0
 144,  70,  4,  -3,  16,  0
 132,  74,  4,  -2,  16,  0
 152,  74,  6,  -2,  16,  0
 108,  74,  4,  -2,  16,  0
 172,  69,  4,  0,  16,  0
 160,  74,  4,  -2,  16,  0
 152,  74,  8,  -2,  16,  0
 144,  72,  4,  0,  16,  0
 158,  72,  2,  1,  16,  0
 152,  71,  4,  3,  16,  0
 170,  69,  2,  -3,  16,  0
 172,  69,  4,  2,  16,  0
 156,  74,  4,  -2,  16,  0
 140,  73,  4,  2,  16,  0
 156,  76,  4,  2,  16,  0
 144,  72,  4,  1,  16,  0
 180,  67,  12,  -2,  12,  1,

 140,  73,  4,  3,  16,  0
 148,  72,  4,  -1,  16,  0
 152,  60,  4,  -1,  16,  0
 132,  78,  4,  2,  16,  0
 172,  69,  4,  0,  16,  0
 160,  69,  4,  1,  16,  0
 136,  74,  4,  0,  16,  0
 154,  65,  2,  0,  16,  0
 184,  71,  6,  3,  16,  0
 129,  71,  1,  0,  16,  0
 160,  67,  8,  1,  16,  1
 148,  75,  4,  -2,  16,  0
 156,  69,  4,  -1,  16,  0
 176,  73,  6,  3,  16,  0
 166,  66,  2,  2,  16,  0
 140,  72,  2,  -1,  16,  0
 184,  62,  4,  0,  16,  0
 148,  69,  4,  2,  16,  0
 196,  66,  8,  4,  12,  0
 172,  71,  4,  0,  16,  0
 152,  72,  4,  1,  16,  0
 160,  67,  4,  -4,  16,  0
 212,  71,  4,  3,  12,  0
 132,  73,  4,  1,  16,  0
 148,  69,  4,  4,  16,  0
 132,  68,  4,  1,  16,  0
 160,  76,  4,  3,  16,  0
 210,  69,  2,  1,  12,  0
